Tanggal,Lintang,Bujur,Magnitudo,Kedalaman (km),Lokasi,Keterangan,Sumber
2022-03-23 04:04:00,-7.96031860465994,112.984306730942,5.04,11,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-03-24 05:34:00,-8.09370241996864,112.873234335165,4.7,5,"Gunung Semeru, Lumajang","1 kali gempa Vulkanik Dalam
3 kali gempa Guguran
3 kali gempa Low Frequency
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-03-24 20:52:00,-8.04948349679612,114.179755306257,2.77,58,"Gunung Ijen, Banyuwangi","2 kali gempa Letusan/Erupsi
1 kali gempa Hembusan
5 kali gempa Low",VolcanoDiscovery
2022-03-25 07:02:00,-8.19988194743292,114.053904391111,2.18,65,"Gunung Raung, Banyuwangi","4 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Lokal
2 kali gempa Guguran",VolcanoDiscovery
2022-03-25 21:24:00,-8.0950766910141,112.944291460169,5.99,47,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
5 kali gempa Hembusan
2 kali gempa Low
2 kali gempa Guguran",VolcanoDiscovery
2022-03-26 12:43:00,-8.09960297615336,112.95689981255,5.22,15,"Gunung Semeru, Lumajang","5 kali gempa Tektonik Lokal
4 kali gempa Guguran
4 kali gempa Low Frequency
3 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-03-26 18:59:00,-7.93964787061971,112.999220678808,3,48,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
5 kali gempa Tremor Non-Harmonik
5 kali gempa Guguran
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-03-27 19:18:00,-7.97289067838925,112.360856810847,2.71,17,"Gunung Kelud, Kediri","1 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam
2 kali gempa Tremor Non-Harmonik
1 kali gempa Low Frequency
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-03-28 19:36:00,-8.12333929965132,114.059910492351,3.23,62,"Gunung Raung, Banyuwangi","1 kali gempa Low
3 kali gempa Tektonik Jauh
4 kali gempa Tektonik Lokal
1 kali gempa Hembusan
4 kali gempa Guguran",VolcanoDiscovery
2022-03-29 03:07:00,-8.07948560769285,112.859412907059,5.49,13,"Gunung Semeru, Lumajang","1 kali gempa Low
1 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal
1 kali gempa Low Frequency",VolcanoDiscovery
2022-03-29 06:36:00,-8.01750628488827,114.219034440131,4.73,26,"Gunung Ijen, Banyuwangi","4 kali gempa Low
4 kali gempa Letusan/Erupsi
4 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-03-29 19:32:00,-7.92081903523252,112.369858531857,5.16,58,"Gunung Kelud, Kediri","2 kali gempa Low
4 kali gempa Tektonik Lokal
3 kali gempa Hembusan
4 kali gempa Low Frequency",VolcanoDiscovery
2022-03-30 02:27:00,-8.03034383143869,114.269303658084,5.18,40,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-03-30 12:58:00,-8.08438269476975,114.041363454765,5.9,14,"Gunung Raung, Banyuwangi","5 kali gempa Tremor Non-Harmonik
1 kali gempa Low
5 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-03-31 01:55:00,-8.12374717278069,112.916852908251,3.97,4,"Gunung Semeru, Lumajang",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-04-01 03:51:00,-8.12065311281768,114.043043118158,3.52,6,"Gunung Raung, Banyuwangi",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-04-01 08:46:00,-7.95862183381371,112.95418465823,2.2,5,"Gunung Bromo, Probolinggo",5 kali gempa Guguran,VolcanoDiscovery
2022-04-02 16:58:00,-7.99094806455993,112.32068694532,4.21,34,"Gunung Kelud, Kediri","4 kali gempa Letusan/Erupsi
2 kali gempa Vulkanik Dalam
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-04-02 17:36:00,-8.15480294333398,112.937287078418,2.81,36,"Gunung Semeru, Lumajang","3 kali gempa Low Frequency
5 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-04-02 20:59:00,-8.15548291705275,114.008031068244,3.33,7,"Gunung Raung, Banyuwangi","3 kali gempa Low
2 kali gempa Low Frequency
3 kali gempa Tektonik Lokal
1 kali gempa Vulkanik Dalam
1 kali gempa Guguran",VolcanoDiscovery
2022-04-03 20:07:00,-8.08663710886625,112.974863450489,3.36,23,"Gunung Semeru, Lumajang","2 kali gempa Low
3 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-04 01:51:00,-7.87030631472102,113.016664598488,2.9,51,"Gunung Bromo, Probolinggo","2 kali gempa Hembusan
5 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-04-04 05:30:00,-8.06026167336589,114.031309116839,5.26,61,"Gunung Raung, Banyuwangi","5 kali gempa Low Frequency
2 kali gempa Hembusan
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-05 06:29:00,-7.87726180603878,112.986353158597,2.42,17,"Gunung Bromo, Probolinggo","4 kali gempa Hembusan
3 kali gempa Tektonik Lokal
3 kali gempa Guguran
4 kali gempa Low",VolcanoDiscovery
2022-04-05 18:14:00,-8.06782838568342,113.9868244595,4.68,65,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
3 kali gempa Guguran
1 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-04-05 21:49:00,-8.01444087809363,114.220519155805,3.18,59,"Gunung Ijen, Banyuwangi","1 kali gempa Guguran
3 kali gempa Tremor Non-Harmonik
2 kali gempa Low Frequency
1 kali gempa Low
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-06 01:06:00,-8.11762974703213,114.08419466834,3.92,32,"Gunung Raung, Banyuwangi","3 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Lokal
5 kali gempa Guguran",VolcanoDiscovery
2022-04-06 01:52:00,-8.05177630016869,114.273915753759,3.59,38,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Lokal
4 kali gempa Guguran
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-06 21:44:00,-8.14106473611579,112.861314049555,3.08,16,"Gunung Semeru, Lumajang","2 kali gempa Letusan/Erupsi
4 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh
3 kali gempa Hembusan
2 kali gempa Low Frequency",VolcanoDiscovery
2022-04-07 18:53:00,-7.86021355639064,112.278663546354,4.13,39,"Gunung Kelud, Kediri","5 kali gempa Tektonik Lokal
3 kali gempa Vulkanik Dalam
3 kali gempa Hembusan
2 kali gempa Letusan/Erupsi
2 kali gempa Low Frequency",VolcanoDiscovery
2022-04-07 20:14:00,-7.91520687123501,112.378159646595,3.93,38,"Gunung Kelud, Kediri","1 kali gempa Hembusan
3 kali gempa Tektonik Lokal
3 kali gempa Tremor Non-Harmonik
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-08 10:47:00,-7.98281960968792,112.98343560408,3.81,42,"Gunung Bromo, Probolinggo","3 kali gempa Low
3 kali gempa Hembusan
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-04-10 16:51:00,-8.07397480721121,112.859493974416,5.33,29,"Gunung Semeru, Lumajang","5 kali gempa Letusan/Erupsi
4 kali gempa Tektonik Jauh
2 kali gempa Tektonik Lokal
1 kali gempa Low
1 kali gempa Guguran",VolcanoDiscovery
2022-04-11 05:21:00,-8.10548985126947,114.266678605989,3.09,51,"Gunung Ijen, Banyuwangi","3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Jauh
5 kali gempa Letusan/Erupsi
2 kali gempa Low",VolcanoDiscovery
2022-04-11 16:11:00,-8.19610872424601,114.008143367335,3.76,64,"Gunung Raung, Banyuwangi","4 kali gempa Tektonik Lokal
3 kali gempa Tektonik Jauh
4 kali gempa Guguran
5 kali gempa Low Frequency",VolcanoDiscovery
2022-04-12 22:12:00,-8.01208267566017,114.207427178819,3.85,34,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
2 kali gempa Low Frequency
5 kali gempa Low
2 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-12 22:12:00,-8.06947248405143,112.873623378227,2.7,38,"Gunung Semeru, Lumajang","2 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-04-12 23:04:00,-7.94048719470184,112.312392251146,1.25,14,"Gunung Kelud, Kediri",3 kali gempa Low Frequency,VolcanoDiscovery
2022-04-12 23:20:00,-7.94460655203485,112.36417147785,2.92,51,"Gunung Kelud, Kediri","2 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan",VolcanoDiscovery
2022-04-13 11:34:00,-7.93741333819136,112.380055172143,2.62,61,"Gunung Kelud, Kediri","1 kali gempa Guguran
5 kali gempa Low
3 kali gempa Letusan/Erupsi
5 kali gempa Hembusan",VolcanoDiscovery
2022-04-14 01:23:00,-7.88297936420388,112.370939925464,2.53,0,"Gunung Kelud, Kediri","2 kali gempa Tektonik Jauh
4 kali gempa Guguran
2 kali gempa Vulkanik Dalam
2 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-04-14 01:39:00,-7.98240737688906,112.942121809031,5.44,10,"Gunung Bromo, Probolinggo","3 kali gempa Guguran
3 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-14 08:06:00,-7.93222666365018,112.293128466613,2.56,17,"Gunung Kelud, Kediri",1 kali gempa Guguran,VolcanoDiscovery
2022-04-14 11:27:00,-7.92124843424969,112.958901335409,2.29,18,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-04-14 13:15:00,-7.91952863027559,112.292700248106,1.97,8,"Gunung Kelud, Kediri",5 kali gempa Guguran,VolcanoDiscovery
2022-04-14 13:55:00,-8.15919901549879,113.98672039976,4.23,69,"Gunung Raung, Banyuwangi","5 kali gempa Vulkanik Dalam
4 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-14 14:19:00,-8.14660505155383,112.986857048246,2.83,1,"Gunung Semeru, Lumajang","4 kali gempa Low
3 kali gempa Vulkanik Dalam
2 kali gempa Letusan/Erupsi
5 kali gempa Low Frequency
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-15 16:10:00,-7.94564179872802,112.32217928379,3.97,9,"Gunung Kelud, Kediri",4 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-04-16 12:54:00,-7.96661644375379,112.97994736651,5.8,57,"Gunung Bromo, Probolinggo","5 kali gempa Vulkanik Dalam
5 kali gempa Hembusan
1 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-18 10:48:00,-8.11010920780248,114.012854767153,3.29,25,"Gunung Raung, Banyuwangi","5 kali gempa Low
3 kali gempa Low Frequency
5 kali gempa Hembusan
4 kali gempa Vulkanik Dalam
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-18 16:09:00,-8.08105553146382,114.109081744787,2.96,59,"Gunung Raung, Banyuwangi","3 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh
4 kali gempa Hembusan
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-04-19 05:13:00,-7.95788687981356,112.260302952154,5.38,29,"Gunung Kelud, Kediri","4 kali gempa Vulkanik Dalam
3 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal
4 kali gempa Low Frequency",VolcanoDiscovery
2022-04-19 19:59:00,-7.90195949908872,112.993538311496,4.97,10,"Gunung Bromo, Probolinggo","4 kali gempa Guguran
2 kali gempa Vulkanik Dalam
5 kali gempa Low Frequency
1 kali gempa Hembusan",VolcanoDiscovery
2022-04-20 06:56:00,-8.15353390497549,112.899815019232,2.36,31,"Gunung Semeru, Lumajang","3 kali gempa Guguran
4 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-20 09:39:00,-7.94177008257958,112.280792212915,3.18,9,"Gunung Kelud, Kediri","1 kali gempa Tremor Non-Harmonik
5 kali gempa Guguran
1 kali gempa Low
1 kali gempa Tektonik Lokal
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-20 16:55:00,-7.87880588195614,112.882793457144,3.94,59,"Gunung Bromo, Probolinggo","4 kali gempa Low
3 kali gempa Hembusan
5 kali gempa Low Frequency",VolcanoDiscovery
2022-04-20 20:46:00,-8.11979039449435,114.284625790504,5.1,38,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Lokal
5 kali gempa Tektonik Jauh
4 kali gempa Low Frequency",VolcanoDiscovery
2022-04-20 23:21:00,-8.13360204653891,112.982056567281,4.91,46,"Gunung Semeru, Lumajang","2 kali gempa Low
1 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Lokal
2 kali gempa Low Frequency",VolcanoDiscovery
2022-04-21 05:04:00,-8.1299031403089,114.09242647172,5.51,40,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
4 kali gempa Low Frequency
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-04-21 17:24:00,-8.10345665625774,112.927915636914,2.27,14,"Gunung Semeru, Lumajang",2 kali gempa Guguran,VolcanoDiscovery
2022-04-22 12:32:00,-7.89805935218373,112.31809562382,2.45,39,"Gunung Kelud, Kediri","5 kali gempa Hembusan
1 kali gempa Tektonik Jauh
5 kali gempa Letusan/Erupsi
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-04-22 13:45:00,-7.9608166112367,112.370759955838,5.4,10,"Gunung Kelud, Kediri","2 kali gempa Vulkanik Dalam
2 kali gempa Hembusan
3 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-04-23 08:21:00,-7.93138028359734,112.968702302387,1.45,19,"Gunung Bromo, Probolinggo",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-04-23 14:47:00,-8.120733248797,114.051512933861,1.35,13,"Gunung Raung, Banyuwangi",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-04-24 04:35:00,-8.06560038689865,114.225174738403,2.83,7,"Gunung Ijen, Bondowoso",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-04-24 19:16:00,-8.11927286086634,112.900791115449,3.34,16,"Gunung Semeru, Lumajang",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-04-25 02:12:00,-7.92968418370986,112.93238864661,2.17,1,"Gunung Bromo, Probolinggo",5 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-04-25 04:02:00,-7.99834526562185,112.889177115899,4.04,44,"Gunung Bromo, Probolinggo","5 kali gempa Guguran
3 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
2 kali gempa Hembusan
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-25 09:49:00,-8.09622765012378,112.973999071301,4.21,70,"Gunung Semeru, Lumajang","2 kali gempa Tektonik Lokal
1 kali gempa Tremor Non-Harmonik
3 kali gempa Tektonik Jauh
4 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-04-25 12:22:00,-7.96209678660431,112.91832414694,5.4,53,"Gunung Bromo, Probolinggo","2 kali gempa Low
4 kali gempa Letusan/Erupsi
4 kali gempa Hembusan
3 kali gempa Vulkanik Dalam
5 kali gempa Low Frequency",VolcanoDiscovery
2022-04-26 11:56:00,-8.118144717201,114.023238866731,3.09,18,"Gunung Raung, Banyuwangi",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-04-27 00:54:00,-8.06741002562602,114.221654753511,1.45,2,"Gunung Ijen, Bondowoso",1 kali gempa Low Frequency,VolcanoDiscovery
2022-04-28 00:51:00,-7.9580951537756,112.949450743901,3.77,11,"Gunung Bromo, Probolinggo",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-04-28 06:15:00,-7.93799805738883,112.943601563299,5.24,63,"Gunung Bromo, Probolinggo","3 kali gempa Letusan/Erupsi
4 kali gempa Tremor Non-Harmonik
5 kali gempa Guguran",VolcanoDiscovery
2022-04-28 14:06:00,-7.94626358078188,113.008016998204,5.99,1,"Gunung Bromo, Probolinggo","2 kali gempa Low
5 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-29 04:38:00,-8.17455471806056,114.041804615739,3.21,53,"Gunung Raung, Banyuwangi","1 kali gempa Hembusan
1 kali gempa Low Frequency
1 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Lokal
4 kali gempa Low",VolcanoDiscovery
2022-04-29 05:17:00,-7.94663913579736,112.327659053827,1.01,7,"Gunung Kelud, Kediri",3 kali gempa Guguran,VolcanoDiscovery
2022-04-29 23:32:00,-8.10023568205477,114.201449309535,4.46,40,"Gunung Ijen, Banyuwangi","4 kali gempa Tektonik Jauh
5 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-04-30 08:31:00,-8.04767756924361,114.260560333969,5.3,64,"Gunung Ijen, Banyuwangi","5 kali gempa Letusan/Erupsi
3 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal
2 kali gempa Low Frequency
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-05-01 13:34:00,-7.87787837209245,113.010212547992,3.59,55,"Gunung Bromo, Probolinggo","1 kali gempa Guguran
2 kali gempa Vulkanik Dalam
1 kali gempa Tektonik Lokal
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-05-01 23:11:00,-7.94304410469985,113.003035552448,2.48,58,"Gunung Bromo, Probolinggo","1 kali gempa Low
5 kali gempa Tremor Non-Harmonik
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-02 01:30:00,-7.89516480365771,112.312154944216,3.41,28,"Gunung Kelud, Kediri","1 kali gempa Guguran
1 kali gempa Vulkanik Dalam
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-02 18:06:00,-8.11119494178645,114.027533849063,2.8,4,"Gunung Raung, Banyuwangi",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2022-05-03 20:06:00,-8.10514903879988,114.050960340649,3.53,2,"Gunung Raung, Banyuwangi",5 kali gempa Low Frequency,VolcanoDiscovery
2022-05-05 02:48:00,-8.09314165259394,112.938357327881,3.12,19,"Gunung Semeru, Lumajang",3 kali gempa Vulkanik Dalam,VolcanoDiscovery
2022-05-05 15:21:00,-8.124476437884,112.936751471722,2.41,9,"Gunung Semeru, Lumajang",5 kali gempa Guguran,VolcanoDiscovery
2022-05-06 23:39:00,-7.9133976447119,112.324004052585,1.44,15,"Gunung Kelud, Kediri",2 kali gempa Guguran,VolcanoDiscovery
2022-05-07 01:54:00,-8.1619645446521,114.014099600913,3.32,36,"Gunung Raung, Banyuwangi","3 kali gempa Low
4 kali gempa Letusan/Erupsi
1 kali gempa Low Frequency
3 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2022-05-07 09:53:00,-8.09754981984142,114.171933192507,5.79,25,"Gunung Ijen, Banyuwangi","2 kali gempa Tektonik Jauh
4 kali gempa Guguran
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-07 15:57:00,-8.0930157198071,112.935943133141,2.82,7,"Gunung Semeru, Lumajang",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-05-08 10:42:00,-8.10090816323875,112.886884626168,2.37,21,"Gunung Semeru, Lumajang","5 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Lokal
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-05-08 17:30:00,-8.12963112040441,114.042269181055,2.41,17,"Gunung Raung, Banyuwangi",2 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-05-09 10:00:00,-7.93019078093443,112.937262310704,3.23,6,"Gunung Bromo, Probolinggo",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-05-10 18:12:00,-7.92719829188997,113.018552469177,3.05,16,"Gunung Bromo, Probolinggo","1 kali gempa Letusan/Erupsi
5 kali gempa Low
3 kali gempa Hembusan",VolcanoDiscovery
2022-05-11 02:00:00,-8.16393230447262,112.939757194924,3.04,33,"Gunung Semeru, Lumajang","1 kali gempa Guguran
1 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Lokal
5 kali gempa Hembusan",VolcanoDiscovery
2022-05-11 14:08:00,-8.1039218576401,114.192178122521,4.95,63,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Jauh
5 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-11 16:57:00,-7.93853709502467,112.316518546318,1.98,14,"Gunung Kelud, Kediri",1 kali gempa Low Frequency,VolcanoDiscovery
2022-05-13 07:06:00,-7.90805655906695,112.34327889174,5.41,24,"Gunung Kelud, Kediri","3 kali gempa Low Frequency
1 kali gempa Hembusan
1 kali gempa Vulkanik Dalam
1 kali gempa Tektonik Lokal
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-05-13 20:07:00,-8.13335391442696,114.053097967829,2.59,11,"Gunung Raung, Banyuwangi",4 kali gempa Guguran,VolcanoDiscovery
2022-05-13 21:22:00,-8.12375084630103,114.042897413177,2.17,19,"Gunung Raung, Banyuwangi",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2022-05-14 23:16:00,-7.99395720539492,112.87841178989,5.51,68,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
5 kali gempa Low
5 kali gempa Tektonik Lokal
1 kali gempa Guguran
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-15 15:03:00,-8.04010396189156,114.28158230532,3.1,63,"Gunung Ijen, Banyuwangi","4 kali gempa Guguran
5 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2022-05-15 23:27:00,-8.11869087453952,114.278090514338,4.83,67,"Gunung Ijen, Banyuwangi","1 kali gempa Tektonik Lokal
2 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-05-16 16:40:00,-8.06736757813019,114.106878667472,5.01,45,"Gunung Raung, Banyuwangi","2 kali gempa Hembusan
2 kali gempa Low
1 kali gempa Vulkanik Dalam
3 kali gempa Guguran
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-05-16 19:58:00,-8.04516320595535,112.931720535678,3.23,52,"Gunung Semeru, Lumajang","1 kali gempa Tremor Non-Harmonik
4 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
5 kali gempa Low Frequency
2 kali gempa Low",VolcanoDiscovery
2022-05-16 21:22:00,-8.15371250287228,114.089794929841,4.87,57,"Gunung Raung, Banyuwangi","5 kali gempa Hembusan
4 kali gempa Guguran
5 kali gempa Letusan/Erupsi
2 kali gempa Tremor Non-Harmonik
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2022-05-17 00:53:00,-7.99877380854735,112.915824987962,2.99,39,"Gunung Bromo, Probolinggo","2 kali gempa Tremor Non-Harmonik
5 kali gempa Hembusan
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2022-05-18 01:35:00,-8.05380002772418,114.303165513434,3.94,43,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Lokal
4 kali gempa Low Frequency
4 kali gempa Hembusan",VolcanoDiscovery
2022-05-19 00:53:00,-7.9926860541081,112.280267987526,2.48,11,"Gunung Kelud, Kediri","1 kali gempa Low Frequency
5 kali gempa Vulkanik Dalam
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2022-05-19 09:55:00,-8.1243717128096,114.007500767746,5.42,46,"Gunung Raung, Banyuwangi","4 kali gempa Tektonik Lokal
4 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam
4 kali gempa Guguran",VolcanoDiscovery
2022-05-20 09:27:00,-8.14373122471974,112.86479267483,5.96,67,"Gunung Semeru, Lumajang","5 kali gempa Hembusan
4 kali gempa Low
1 kali gempa Low Frequency",VolcanoDiscovery
2022-05-20 22:42:00,-8.05381514226066,114.22040117749,3.42,13,"Gunung Ijen, Bondowoso",4 kali gempa Low Frequency,VolcanoDiscovery
2022-05-21 01:07:00,-7.95660315039263,112.937047107255,2.81,5,"Gunung Bromo, Probolinggo",2 kali gempa Guguran,VolcanoDiscovery
2022-05-21 10:54:00,-8.11611443080683,114.210610416654,4.54,46,"Gunung Ijen, Banyuwangi","1 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Lokal
1 kali gempa Tektonik Jauh
4 kali gempa Hembusan",VolcanoDiscovery
